ID_Pedido,Fecha_Pedido,Fecha_Entrega,ID_Cliente,Cliente,Ciudad,Region,Canal,Vendedor,SKU,Producto,Categoria,Unidades,Precio_Lista,Descuento_Porc,Precio_Final,Ingreso_Bruto,Ingreso_Neto,Costo_Logistico,Unidades_Devueltas,Estado_Entrega,Codigo_Promocion
PED010857,2025-09-05,2025-09-06,CL049,Café y Punto Gourmet S.A. de C.V.,Guadalajara,Occidente,E-commerce,Andrés Castañeda,SKU008,Café Orgánico Molido 500g,Orgánico,27,248,0.0936,224.79,6696,6069.33,961.19,1,Entregado a tiempo,
PED010857,2025-10-25,2025-10-31,CL059,Comercializadora Tostado Fino S.A. de C.V.,León,Occidente,Mayoreo,Sofía Gil,SKU003,Café Tradicional Grano 1kg,Tradicional,282,276,0.2012,220.47,77832,62172.54,4916.02,4,Entregado a tiempo,PROMO31
PED010858,2025-11-09,2025-11-13,CL034,Distribuidora Monte Claro,Toluca,Centro,HORECA,Sofía Gil,SKU001,Café Tradicional Molido 250g,Tradicional,11,78,0.0361,75.18,858,826.98,82.2,0,Entregado a tiempo,
PED010858,2025-11-25,2025-11-27,CL007,Cafe de Barrio Premium S. de R.L.,Chihuahua,Norte,Mayoreo,Paola Luna, SKU019,Drip Bags Selección 8 pzas,Especialidad,105,158,0.1532,133.79,16590,14047.95,1234.49,3,Entregado a tiempo,
PED010859,2025-11-04,2025-11-05,CL044,Café Ruta 11 ,Puebla,Centro,Autoservicio,Andrés Castañeda,SKU016,Cápsulas Intensas 10 pzas,Cápsulas,101,102,0.0634,95.53,10302,9648.53,621.28,2,Entregado a tiempo,
PED010859,2025-11-23,2025-11-28,CL069,Tiendas Urbanas MX S.A. de C.V.,Morelia,Occidente,HORECA,Paola Luna,SKU012,Espresso Grano 1kg,Especialidad,31,468,0.1178,412.87,14508,12798.97,1312.92,1,Entregado a tiempo,
PED010860,2025-11-26,2025-11-30,CL035,Corporativo Delta Servicios S.A. de C.V.,Ciudad de México,Centro,Mayoreo,Valeria Solís,SKU012,Espresso Grano 1kg,Especialidad,251,468,0.1484,398.55,117468,100036.05,5286.6,2,Entregado a tiempo,
PED010860,2025-10-10,2025-10-11,CL011,Cafetería Estación Central S.A. de C.V.,Chihuahua,Norte,HORECA,Iván Durán,SKU017,Cápsulas Descafeinadas 10 pzas,Cápsulas,77,108,0.1063,96.52,8316,7432.04,838.38,2,Entregado a tiempo,
PED010861,2025-12-04,2025-12-06,CL063,Cafetería Estación Central,Puerto Vallarta,Occidente,Autoservicio,Iván Durán,SKU004,Café Premium Molido 250g,Premium,107,118,0.0522,111.84,12626,11966.88,940.59,2,Entregado a tiempo,
PED010861,2025-09-23,2025-09-25,CL065,Grupo Abasto Metropolitano S. de R.L.,Guadalajara,Occidente,HORECA,Luis Peña,SKU007,Café Orgánico Molido 250g,Orgánico,16,132,0.0819,121.19,2112,1939.04,236.85,0,Entregado a tiempo,
PED010862,2025-09-28,2025-10-09,CL002,Super Abarrotes La Sierra S. de R.L.,Monterrey,Norte,E-commerce,Iván Durán,SKU016,Cápsulas Intensas 10 pzas,Cápsulas,19,102,0.0923,92.59,1938,1759.21,327.4,0,Entregado con atraso,
PED010862,2025-10-08,2025-10-14,CL049,Café y Punto Gourmet S.A. de C.V.,Guadalajara,Occidente,E-commerce,Andrés Castañeda,SKU004,Café Premium Molido 250g,Premium,15,118,0.0686,109.91,1770,1648.65,275.34,0,Entregado a tiempo,
PED010863,2025-10-20,2025-10-23,CL048,Bodega San Gabriel Comercial,Toluca,Centro,HORECA,Valeria Solís,SKU007,Café Orgánico Molido 250g,Orgánico,11,132,0.0964,119.28,1452,1312.08,142.37,0,Entregado a tiempo,
PED010863,2025-11-19,2025-11-25,CL008,Distribuidora Cafetalera del Norte MX,Chihuahua,Norte,Mayoreo,Andrés Castañeda,SKU011,Descafeinado Molido 500g,Descafeinado,294,236,0.1185,208.03,69384,61160.82,3658.22,0,Entregado a tiempo,
PED010864,2025-11-08,2025-11-09,CL022,Comercializadora Tostado Fino S. de R.L.,Hermosillo,Norte,Autoservicio,Luis Peña,SKU009,Café Orgánico Grano 1kg,Orgánico,185,462,0.1185,407.25,85470,75341.25,6723.22,3,Entregado a tiempo,
PED010864,2025-11-12,2025-11-15,CL070,Distribuidora Cafetalera del Norte S. de R.L.,Puerto Vallarta,Occidente,E-commerce,Sofía Gil,SKU016,Cápsulas Intensas 10 pzas,Cápsulas,2,102,0.0801,93.83,204,187.66,27.93,0,Entregado a tiempo,
PED010865,2025-11-12,2025-11-17,CL038,Comercializadora Horizonte Comercial,Querétaro,Centro,Autoservicio,Paola Luna,SKU006,Café Premium Grano 1kg,Premium,99,429,0.0812,394.17,42471,39022.83,2819.32,0,Entregado a tiempo,
PED010865,2025-09-12,2025-09-16,CL059,Comercializadora Tostado Fino S.A. de C.V.,León,Occidente,Mayoreo,Valeria Solís,SKU013,Café de Altura 340g,Especialidad,202,176,0.1118,156.32,35552,31576.64,2398.35,3,Entregado a tiempo,
PED010866,2025-11-16,2025-11-22,CL050,Cadena Selecta Retail S. de R.L.,León,Occidente,Autoservicio,Andrés Castañeda,SKU013,Café de Altura 340g,Especialidad,161,176,0.0664,164.31,28336,26453.91,2802.36,3,Entregado a tiempo,
PED010866,2025-11-02,2025-11-16,CL068,Cadena Selecta Retail,Morelia,Occidente,Autoservicio,Luis Peña,SKU019,Drip Bags Selección 8 pzas,Especialidad,129,158,0.0965,142.75,20382,18414.75,1245.92,3,Entregado con atraso,
PED010867,2025-09-25,2025-09-28,CL041,Cafetería Estación Central S. de R.L.,CDMX,Centro,Mayoreo,Andrés Castañeda,SKU011,Descafeinado Molido 500g,Descafeinado,256,236,0.0749,218.32,60416,55889.92,4291.15,6,Entregado a tiempo,
PED010867,2025-09-13,2025-09-16,CL024,Mercados Unidos del Bajío Comercial,Chihuahua,Norte,Autoservicio,Valeria Solís,SKU006,Café Premium Grano 1kg,Premium,120,429,0.1192,377.86,51480,45343.2,3768.93,3,Entregado a tiempo,
PED010868,2025-10-11,2025-10-18,CL002,Super Abarrotes La Sierra S. de R.L.,Monterrey,Norte,E-commerce,Iván Durán,SKU004,Café Premium Molido 250g,Premium,34,118,0.0894,107.45,4012,3653.3,606.48,0,Entregado con atraso,
PED010868,2025-11-05,2025-11-07,CL028,Grupo Abasto Metropolitano Comercial,CDMX,Centro,Mayoreo,Iván Durán,SKU001,Café Tradicional Molido 250g,Tradicional,351,78,0.2021,62.24,27378,21846.24,1243.61,3,Entregado a tiempo,PROMO45
PED010869,2025-10-16,2025-10-25,CL029,Tiendas Urbanas MX,Ciudad de México,Centro,Autoservicio,Luis Peña,SKU005,Café Premium Molido 500g,Premium,124,224,0.0527,212.2,27776,26312.8,2625.54,1,Entregado con atraso,
PED010869,2025-11-14,2025-11-24,CL044,Café Ruta 11 ,Puebla,Centro,Mayoreo,Andrés Castañeda,SKU003,Café Tradicional Grano 1kg,Tradicional,319,276,0.1379,237.94,88044,75902.86,4257.41,2,Entregado con atraso,
PED010870,2025-11-04,2025-11-05,CL070,Distribuidora Cafetalera del Norte S. de R.L.,Puerto Vallarta,Occidente,E-commerce,Andrés Castañeda,SKU002,Café Tradicional Molido 500g,Tradicional,31,148,0.0565,139.64,4588,4328.84,707.61,0,Entregado a tiempo,
PED010870,2025-12-10,2025-12-15,CL045,Comercializadora Tostado Fino S.A. de C.V.,CDMX,Centro,Mayoreo,Valeria Solís,SKU006 ,Café Premium Grano 1kg,Premium,68,429,0.2303,330.2,29172,22453.6,1383.0,1,Entregado a tiempo,PROMO21
PED010871,2025-10-03,2025-10-09,CL033,Mayoreo Sol del Pacífico Comercial,Querétaro,Centro,Autoservicio,Luis Peña, SKU016,Cápsulas Intensas 10 pzas,Cápsulas,112,102,0.061,95.78,11424,10727.36,726.24,0,Entregado a tiempo,
PED010871,2025-09-22,2025-09-26,CL060,Comercializadora Horizonte S. de R.L.,Puerto Vallarta,Occidente,E-commerce,Sofía Gil,SKU017,Cápsulas Descafeinadas 10 pzas,Cápsulas,33,108,0.0047,107.49,3564,3547.17,660.65,2,Entregado a tiempo,
PED010872,2025-10-18,2025-10-30,CL025,Mercados Unidos del Bajío S.A. de C.V.,Querétaro,Centro,E-commerce,Andrés Castañeda,SKU003,Café Tradicional Grano 1kg,Tradicional,3,276,0.0975,249.09,828,747.27,106.87,0,Entregado con atraso,
PED010872,2025-10-10,,CL016,Cadena Selecta Retail S.A. de C.V.,Monterrey,Norte,HORECA,Luis Peña,SKU019,Drip Bags Selección 8 pzas,Especialidad,43,158,0.0465,150.65,6794,6477.95,688.6,1,Pendiente,
PED010873,2025-10-23,2025-11-06,CL043,Mercados Unidos del Bajío Comercial,Toluca,Centro,Mayoreo,Valeria Solís,SKU015,Cápsulas Clásicas 10 pzas,Cápsulas,85,96,0.0976,86.63,8160,7363.55,448.01,2,Entregado con atraso,
PED010873,2025-10-12,2025-10-13,CL047,Tiendas Urbanas MX MX,Puebla,Centro,HORECA,Sofía Gil,SKU016,Cápsulas Intensas 10 pzas,Cápsulas,96,102,0.0812,93.72,9792,8997.12,820.25,1,Entregado a tiempo,
PED010874,2025-10-04,2025-10-15,CL042,Distribuidora Cafetalera del Norte MX,Toluca,Centro,Mayoreo,Andrés Castañeda,SKU005,Café Premium Molido 500g,Premium,324,224,0.1144,198.37,72576,64271.88,3730.66,3,Entregado con atraso,
PED010874,2025-09-29,2025-10-05,CL006,Mercados Unidos del Bajío S.A. de C.V.,Chihuahua,Norte,Autoservicio,Valeria Solís,SKU016,Cápsulas Intensas 10 pzas,Cápsulas,51,102,0.0522,96.68,5202,4930.68,384.31,1,Entregado a tiempo,
PED010875,2025-09-04,2025-09-10,CL051,Tiendas Urbanas MX MX,Morelia,Occidente,E-commerce,Andrés Castañeda,SKU008,Café Orgánico Molido 500g,Orgánico,22,248,0.0468,236.39,5456,5200.58,869.8,1,Entregado a tiempo,
PED010875,2025-10-09,2025-10-11,CL065,Grupo Abasto Metropolitano S. de R.L.,Guadalajara,Occidente,HORECA,Iván Durán,SKU007,Café Orgánico Molido 250g,Orgánico,94,132,0.0304,127.99,12408,12031.06,1370.0,1,Entregado a tiempo,
PED010876,2025-10-13,2025-10-17,CL003,Tiendas Urbanas MX MX,Chihuahua,Norte,Autoservicio,Sofía Gil,SKU012,Espresso Grano 1kg,Especialidad,97,468,0.0971,422.56,45396,40988.32,3272.33,3,Entregado a tiempo,
PED010876,2025-12-22,2025-12-26,CL039,Café y Punto Gourmet,Toluca,Centro,E-commerce,Valeria Solís,SKU007,Café Orgánico Molido 250g,Orgánico,11,132,0.027,128.44,1452,1412.84,226.77,0,Entregado a tiempo,
PED010877,2025-11-16,2025-11-20,CL013,Mayoreo Sol del Pacífico MX ,Torreón,Norte,E-commerce,Sofía Gil,SKU015,Cápsulas Clásicas 10 pzas,Cápsulas,35,96,0.0396,92.2,3360,3227.0,591.46,2,Entregado a tiempo,
PED010877,2025-12-23,2025-12-24,CL035,Corporativo Delta Servicios S.A. de C.V.,Ciudad de México,Centro,E-commerce,Luis Peña,SKU001,Café Tradicional Molido 250g,Tradicional,24,78,0.1417,66.95,1872,1606.8,290.33,0,Entregado a tiempo,PROMO21
PED010878,2025-09-25,2025-09-26,CL051,Tiendas Urbanas MX MX,Morelia,Occidente,Autoservicio,Sofía Gil,SKU003,Café Tradicional Grano 1kg,Tradicional,119,276,0.0535,261.23,32844,31086.37,2410.19,3,Entregado a tiempo,
PED010878,2025-09-10,2025-09-16,CL021,Tiendas Urbanas MX S.A. de C.V.,Saltillo,Norte,Autoservicio,Luis Peña,SKU006,Café Premium Grano 1kg,Premium,36,429,0.0431,410.51,15444,14778.36,1199.73,1,Entregado a tiempo,
PED010879,2025-09-22,2025-09-26,CL071,Bodega San Gabriel MX,León,Occidente,Mayoreo,Paola Luna,SKU009,Café Orgánico Grano 1kg,Orgánico,149,462,0.1112,410.63,68838,61183.87,4942.02,4,Entregado a tiempo,
PED010879,2025-09-14,2025-09-19,CL002,Super Abarrotes La Sierra S. de R.L.,MTY,Norte,E-commerce,Valeria Solís,SKU013,Café de Altura 340g,Especialidad,30,176,0.0884,160.44,5280,4813.2,799.17,0,Entregado a tiempo,
PED010880,2025-12-02,,CL010,Corporativo Delta Servicios,Torreón,Norte,HORECA,Paola Luna,SKU009,Café Orgánico Grano 1kg,Orgánico,20,462,0.0921,419.45,9240,8389.0,784.85,0,Pendiente,
PED010880,2025-12-03,2025-12-09,CL031,Tiendas Plaza Viva S. de R.L.,Querétaro,Centro,HORECA,Luis Peña,SKU015,Cápsulas Clásicas 10 pzas,Cápsulas,42,96,0.1054,85.88,4032,3606.96,284.84,0,Entregado a tiempo,
PED010881,2025-11-27,2025-12-03,CL070,Distribuidora Cafetalera del Norte S. de R.L.,Puerto Vallarta,Occidente,E-commerce,Andrés Castañeda,SKU015,Cápsulas Clásicas 10 pzas,Cápsulas,29,96,0.1349,83.05,2784,2408.45,349.07,1,Entregado a tiempo,PROMO18
PED010881,2025-12-06,2025-12-09,CL004,Comercializadora Tostado Fino Comercial,Hermosillo,Norte,HORECA,Andrés Castañeda,SKU001,Café Tradicional Molido 250g,Tradicional,20,78,0.1046,69.84,1560,1396.8,174.49,1,Entregado a tiempo,
PED010882,2025-10-27,2025-11-02,CL033,Mayoreo Sol del Pacífico Comercial,Querétaro,Centro,HORECA,Sofía Gil, SKU003,Café Tradicional Grano 1kg,Tradicional,11,276,0.1026,247.68,3036,2724.48,240.27,0,Entregado a tiempo,
PED010882,2025-10-06,2025-10-11,CL010,Corporativo Delta Servicios,Torreón,Norte,HORECA,Andrés Castañeda,SKU015,Cápsulas Clásicas 10 pzas,Cápsulas,63,96,0.0752,88.78,6048,5593.14,626.77,0,Entregado a tiempo,
PED010883,2025-09-04,2025-09-08,CL007,Cafe de Barrio Premium S. de R.L.,Chihuahua,Norte,Mayoreo,Sofía Gil,SKU013,Café de Altura 340g,Especialidad,163,176,0.1721,145.71,28688,23750.73,1375.41,4,Entregado a tiempo,
PED010883,2025-11-12,2025-11-17,CL018,Distribuidora Monte Claro MX,Hermosillo,Norte,HORECA,Sofía Gil,SKU001,Café Tradicional Molido 250g,Tradicional,22,78,0.0357,75.22,1716,1654.84,160.16,0,Entregado a tiempo,
PED010884,2025-10-11,2025-10-15,CL039,Café y Punto Gourmet,Toluca,Centro,E-commerce,Paola Luna,SKU001,Café Tradicional Molido 250g,Tradicional,18,78,0.0719,72.39,1404,1303.02,172.74,0,Entregado a tiempo,
PED010884,2025-09-21,2025-09-22,CL052,Distribuidora Cafetalera del Norte Comercial,Aguascalientes,Occidente,Autoservicio,Luis Peña,SKU017,Cápsulas Descafeinadas 10 pzas,Cápsulas,213,108,0.1138,95.71,23004,20386.23,2152.2,3,Entregado a tiempo,
PED010885,2025-11-03,2025-11-04,CL036,Marketplace Espresso Shop S. de R.L.,CDMX,Centro,E-commerce,Luis Peña,SKU016,Cápsulas Intensas 10 pzas,Cápsulas,29,102,0.0338,98.55,2958,2857.95,331.47,1,Entregado a tiempo,
PED010885,2025-12-07,2025-12-10,CL062,Distribuidora Monte Claro Comercial,Morelia,Occidente,HORECA,Luis Peña,SKU016,Cápsulas Intensas 10 pzas,Cápsulas,77,102,0.0507,96.83,7854,7455.91,937.67,1,Entregado a tiempo,
PED010886,2025-11-22,2025-11-28,CL046,Grupo Abasto Metropolitano S. de R.L.,Ciudad de México,Centro,Autoservicio,Iván Durán,SKU014,Blend Casa 1kg,Especialidad,148,396,0.0956,358.14,58608,53004.72,4662.1,4,Entregado a tiempo,
PED010886,2025-12-25,2025-12-29,CL003,Tiendas Urbanas MX MX,Chihuahua,Norte,Autoservicio,Valeria Solís,SKU003,Café Tradicional Grano 1kg,Tradicional,240,276,0.0903,251.08,66240,60259.2,5004.22,2,Entregado a tiempo,
PED010887,2025-09-17,2025-09-20,CL051,Tiendas Urbanas MX MX,Morelia,Occidente,E-commerce,Iván Durán,SKU015,Cápsulas Clásicas 10 pzas,Cápsulas,36,96,0.0405,92.11,3456,3315.96,632.04,0,Entregado a tiempo,
PED010887,2025-09-14,,CL021,Tiendas Urbanas MX S.A. de C.V.,Saltillo,Norte,HORECA,Sofía Gil,SKU007,Café Orgánico Molido 250g,Orgánico,105,132,0.0383,126.94,13860,13328.7,1290.55,0,Pendiente,
PED010888,2025-09-24,2025-09-27,CL068,Cadena Selecta Retail,Morelia,Occidente,E-commerce,Luis Peña,SKU017,Cápsulas Descafeinadas 10 pzas,Cápsulas,30,108,0.0363,104.08,3240,3122.4,573.43,2,Entregado a tiempo,
PED010888,2025-12-23,2025-12-27,CL060,Comercializadora Horizonte S. de R.L.,Puerto Vallarta,Occidente,E-commerce,Valeria Solís,SKU012,Espresso Grano 1kg,Especialidad,22,468,0.0813,429.95,10296,9458.9,1338.89,1,Entregado a tiempo,
PED010889,2025-09-15,2025-09-19,CL010,Corporativo Delta Servicios,Torreón,Norte,HORECA,Iván Durán,SKU002,Café Tradicional Molido 500g,Tradicional,88,148,0.0559,139.73,13024,12296.24,1626.57,3,Entregado a tiempo,
PED010889,2025-12-07,2025-12-10,CL068,Cadena Selecta Retail,Morelia,Occidente,E-commerce,Iván Durán,SKU013,Café de Altura 340g,Especialidad,24,176,0.0316,170.44,4224,4090.56,768.86,0,Entregado a tiempo,
PED010890,2025-10-30,2025-11-05,CL031,Tiendas Plaza Viva S. de R.L.,Querétaro,Centro,HORECA,Sofía Gil,SKU016,Cápsulas Intensas 10 pzas,Cápsulas,47,102,0.0753,94.32,4794,4433.04,535.91,0,Entregado a tiempo,
PED010890,2025-09-07,2025-09-11,CL040,Super Abarrotes La Sierra S.A. de C.V.,Toluca,Centro,Autoservicio,Sofía Gil,SKU019,Drip Bags Selección 8 pzas,Especialidad,174,158,0.0816,145.11,27492,25249.14,2459.34,3,Entregado a tiempo,
PED010891,2025-11-29,,CL009,Café Ruta 11 Comercial,Monterrey,Norte,E-commerce,Luis Peña,SKU013,Café de Altura 340g,Especialidad,1,176,0.0438,168.29,176,168.29,25.26,0,Pendiente,
PED010891,2025-09-22,2025-09-23,CL024,Mercados Unidos del Bajío Comercial,Chihuahua,Norte,HORECA,Paola Luna,SKU011,Descafeinado Molido 500g,Descafeinado,59,236,0.0504,224.11,13924,13222.49,1781.44,0,Entregado a tiempo,
PED010892,2025-09-05,2025-09-06,CL038,Comercializadora Horizonte Comercial,Querétaro,Centro,Autoservicio,Valeria Solís,SKU016,Cápsulas Intensas 10 pzas,Cápsulas,170,102,0.1005,91.75,17340,15597.5,1019.65,0,Entregado a tiempo,
PED010892,2025-10-31,2025-11-03,CL051,Tiendas Urbanas MX MX,Morelia,Occidente,Autoservicio,Sofía Gil,SKU003,Café Tradicional Grano 1kg,Tradicional,137,276,0.1244,241.67,37812,33108.79,3185.13,2,Entregado a tiempo,
PED010893,2025-11-17,2025-11-18,CL063,Cafetería Estación Central,Puerto Vallarta,Occidente,Mayoreo,Luis Peña,SKU010,Descafeinado Molido 250g,Descafeinado,141,124,0.1173,109.45,17484,15432.45,1222.74,1,Entregado a tiempo,
PED010893,2025-09-28,2025-09-30,CL006,Mercados Unidos del Bajío S.A. de C.V.,Chihuahua,Norte,Autoservicio,Iván Durán,SKU012,Espresso Grano 1kg,Especialidad,198,468,0.0404,449.09,92664,88919.82,7591.62,5,Entregado a tiempo,
PED010894,2025-10-20,2025-10-21,CL053,Bodega San Gabriel,Aguascalientes,Occidente,HORECA,Andrés Castañeda,SKU007,Café Orgánico Molido 250g,Orgánico,33,132,0.0654,123.37,4356,4071.21,401.7,0,Entregado a tiempo,
PED010894,2025-10-19,2025-10-21,CL022,Comercializadora Tostado Fino S. de R.L.,Hermosillo,Norte,Autoservicio,Valeria Solís,SKU004,Café Premium Molido 250g,Premium,179,118,0.0423,113.01,21122,20228.79,1865.3,5,Entregado a tiempo,
PED010895,2025-10-31,2025-11-03,CL021,Tiendas Urbanas MX S.A. de C.V.,Saltillo,Norte,Mayoreo,Iván Durán,SKU015,Cápsulas Clásicas 10 pzas,Cápsulas,326,96,0.1467,81.92,31296,26705.92,2155.9,4,Entregado a tiempo,
PED010895,2025-10-13,2025-10-19,CL046,Grupo Abasto Metropolitano S. de R.L.,Ciudad de México,Centro,Mayoreo,Paola Luna,SKU001,Café Tradicional Molido 250g,Tradicional,193,78,0.1546,65.94,15054,12726.42,699.43,1,Entregado a tiempo,
PED010896,2025-09-21,2025-09-26,CL055,Cafe Ruta 11 S. de R.L.,León,Occidente,HORECA,Paola Luna,SKU003,Café Tradicional Grano 1kg,Tradicional,38,276,0.0855,252.4,10488,9591.2,952.42,0,Entregado a tiempo,
PED010896,2025-09-19,2025-09-25,CL011,Cafetería Estación Central S.A. de C.V.,Chihuahua,Norte,E-commerce,Valeria Solís,SKU007,Café Orgánico Molido 250g,Orgánico,31,132,0.0543,124.83,4092,3869.73,685.27,1,Entregado a tiempo,
PED010897,2025-09-17,2025-09-22,CL054,Café de Barrio Premium S.A. de C.V.,Aguascalientes,Occidente,HORECA,Valeria Solís,SKU015,Cápsulas Clásicas 10 pzas,Cápsulas,40,96,0.1528,81.33,3840,3253.2,348.61,1,Entregado a tiempo,PROMO38
PED010897,2025-11-28,2025-12-04,CL025,Mercados Unidos del Bajío S.A. de C.V.,Querétaro,Centro,E-commerce,Andrés Castañeda,SKU010,Descafeinado Molido 250g,Descafeinado,5,124,0.0621,116.3,620,581.5,98.72,0,Entregado a tiempo,PROMO40
PED010898,2025-11-26,2025-12-02,CL007,Cafe de Barrio Premium S. de R.L.,Chihuahua,Norte,HORECA,Andrés Castañeda,SKU001,Café Tradicional Molido 250g,Tradicional,34,78,0.0443,74.54,2652,2534.36,223.68,0,Entregado a tiempo,
PED010898,2025-10-01,2025-10-07,CL059,Comercializadora Tostado Fino S.A. de C.V.,León,Occidente,HORECA,Luis Peña,SKU016,Cápsulas Intensas 10 pzas,Cápsulas,45,102,0.0352,98.41,4590,4428.45,542.01,1,Entregado a tiempo,
PED010899,2025-09-27,2025-10-03,CL018,Distribuidora Monte Claro MX,Hermosillo,Norte,HORECA,Iván Durán,SKU012,Espresso Grano 1kg,Especialidad,111,468,0.0473,445.86,51948,49490.46,5966.29,3,Entregado a tiempo,
PED010899,2025-12-05,2025-12-06,CL067,Café y Punto Gourmet Comercial,Aguascalientes,Occidente,E-commerce,Paola Luna,SKU015,Cápsulas Clásicas 10 pzas,Cápsulas,10,96,0.08,88.32,960,883.2,123.88,0,Entregado a tiempo,
PED010900,2025-09-14,2025-09-17,CL062,Distribuidora Monte Claro Comercial,Morelia,Occidente,E-commerce,Andrés Castañeda,SKU018,Cold Brew Concentrado 1L,Bebidas listas,36,168,0.0136,165.72,6048,5965.92,964.57,1,Entregado a tiempo,
PED010900,2025-11-25,2025-12-01,CL022,Comercializadora Tostado Fino S. de R.L.,Hermosillo,Norte,Autoservicio,Paola Luna,SKU001,Café Tradicional Molido 250g,Tradicional,70,78,0.0912,70.89,5460,4962.3,469.74,2,Entregado a tiempo,
PED010901,2025-11-26,2025-11-29,CL046,Grupo Abasto Metropolitano S. de R.L.,Ciudad de México,Centro,HORECA,Luis Peña,SKU015,Cápsulas Clásicas 10 pzas,Cápsulas,101,96,0.1035,86.06,9696,8692.06,801.09,1,Entregado a tiempo,
PED010901,2025-10-18,2025-10-24,CL004,Comercializadora Tostado Fino Comercial,Hermosillo,Norte,HORECA,Iván Durán,SKU002,Café Tradicional Molido 500g,Tradicional,54,148,0.1102,131.69,7992,7111.26,801.6,1,Entregado a tiempo,
PED010902,2025-12-30,2026-01-06,CL039,Café y Punto Gourmet,Toluca,Centro,E-commerce,Valeria Solís,SKU001,Café Tradicional Molido 250g,Tradicional,28,78,0.0958,70.53,2184,1974.84,315.1,1,Entregado con atraso,PROMO20
PED010902,2025-10-02,2025-10-08,CL055,Cafe Ruta 11 S. de R.L.,León,Occidente,HORECA,Iván Durán,SKU002,Café Tradicional Molido 500g,Tradicional,7,148,0.0917,134.43,1036,941.01,92.71,0,Entregado a tiempo,
PED010903,2025-11-02,2025-11-05,CL026,Café Ruta 11 S. de R.L.,Ciudad de México,Centro,HORECA,Andrés Castañeda,SKU014,Blend Casa 1kg,Especialidad,51,396,0.0769,365.55,20196,18643.05,1765.82,1,Entregado a tiempo,
PED010903,2025-11-11,2025-11-17,CL011,Cafetería Estación Central S.A. de C.V.,Chihuahua,Norte,HORECA,Luis Peña,SKU019,Drip Bags Selección 8 pzas,Especialidad,78,158,0.0526,149.69,12324,11675.82,1218.74,2,Entregado a tiempo,
PED010904,2025-10-13,2025-10-26,CL029,Tiendas Urbanas MX,Ciudad de México,Centro,Autoservicio,Iván Durán,SKU007,Café Orgánico Molido 250g,Orgánico,60,132,0.1306,114.76,7920,6885.6,459.39,0,Entregado con atraso,
PED010904,2025-12-07,2025-12-09,CL040,Super Abarrotes La Sierra S.A. de C.V.,Toluca,Centro,Autoservicio,Iván Durán,SKU015,Cápsulas Clásicas 10 pzas,Cápsulas,111,96,0.0704,89.24,10656,9905.64,790.83,1,Entregado a tiempo,
PED010905,2025-09-27,2025-10-02,CL007,Cafe de Barrio Premium S. de R.L.,Chihuahua,Norte,HORECA,Luis Peña,SKU006,Café Premium Grano 1kg,Premium,103,429,0.0525,406.48,44187,41867.44,5675.07,0,Entregado a tiempo,
PED010905,2025-09-14,2025-09-18,CL063,Cafetería Estación Central,Puerto Vallarta,Occidente,Mayoreo,Luis Peña,SKU015,Cápsulas Clásicas 10 pzas,Cápsulas,316,96,0.116,84.86,30336,26815.76,1971.54,2,Entregado a tiempo,
